locationLat,locationLon,price,builtOn,bedrooms,bathrooms,landArea,roadSize
0.37271040571884645,0.9838204104535689,0.04656862745098039,0.948051948051948,0.30952380952380953,0.21212121212121213,0.0760456527216678,0.15384615384615385
0.37291559369956667,0.9837522436636627,0.025980392156862746,0.922077922077922,0.2857142857142857,0.12121212121212122,0.07699619560652769,0.11538461538461539
0.37298964725904776,0.9838155819453155,0.028431372549019607,0.922077922077922,0.2619047619047619,0.06060606060606061,0.06083652217733424,0.11538461538461539
0.37271040571884645,0.9838204104535689,0.049019607843137254,0.948051948051948,0.30952380952380953,0.24242424242424243,0.0760456527216678,0.15384615384615385
0.37149353352758796,0.9840250317444783,0.6813725490196079,0.9090909090909091,0.35714285714285715,0.24242424242424243,0.39543739415267254,0.1282051282051282
0.37379908228982506,0.9838748142675077,0.030882352941176472,0.922077922077922,0.2857142857142857,0.12121212121212122,0.0760456527216678,0.11538461538461539
0.37291559369956667,0.9837522436636627,0.01764705882352941,0.948051948051948,0.2619047619047619,0.06060606060606061,0.04562739163300068,0.15384615384615385
0.374037011628941,0.9840537603559447,0.021568627450980392,0.961038961038961,0.2857142857142857,0.09090909090909091,0.06083652217733424,0.11538461538461539
1,0.47456356315585746,0.03137254901960784,0.961038961038961,0.23809523809523808,0.09090909090909091,0.04562739163300068,0.15384615384615385
0.37149353352758796,0.9840250317444783,0.029411764705882353,0.961038961038961,0.2857142857142857,0.09090909090909091,0.06083652217733424,0.11538461538461539
0.37149353352758796,0.9840250317444783,0.0196078431372549,0.8831168831168831,0.2857142857142857,0.06060606060606061,0.04562739163300068,0.15384615384615385
0.37039453814785045,0.9840897752137663,0.010784313725490196,0.8441558441558441,0.23809523809523808,0,0.09125478326600137,0.20512820512820512
0.3727635919432145,0.9837835711872324,0.029411764705882353,0.961038961038961,0.2857142857142857,0.06060606060606061,0.04562739163300068,0.07692307692307693
0.37330579411911174,0.9837054796267537,0.022058823529411766,0.961038961038961,0.2619047619047619,0.06060606060606061,0.051330648942159975,0.10256410256410256
0.37291559369956667,0.9837522436636627,0.027450980392156862,0.935064935064935,0.2857142857142857,0.06060606060606061,0.06083652217733424,0.07692307692307693
0.37348006792046934,0.9840046341861121,0.021568627450980392,0.7792207792207793,0.2857142857142857,0.06060606060606061,0.1520913054433356,0.11538461538461539
0.37361995801464715,0.9841966355934966,0.06862745098039216,0.922077922077922,0.2619047619047619,0.12121212121212122,0.062737607947054,0.14102564102564102
0.3741199872085849,0.9839142977169351,0.01764705882352941,0.8701298701298701,0.30952380952380953,0.09090909090909091,0.0760456527216678,0.1794871794871795
0.3732691000338194,0.983790964654348,0.04411764705882353,0.8701298701298701,0.3333333333333333,0.12121212121212122,0.1520913054433356,0.1282051282051282
0.37252717029084415,0.9834071601979864,0.020098039215686276,0.948051948051948,0.23809523809523808,0.09090909090909091,0.06083652217733424,0.11538461538461539
0.3726923742078397,0.9837446756649756,0.016666666666666666,0.8571428571428571,0.2619047619047619,0.030303030303030304,0.06083652217733424,0.1282051282051282
0.37415928475995625,0.9841477362996515,0.031862745098039214,0.961038961038961,0.2619047619047619,0.09090909090909091,0.0760456527216678,0.11538461538461539
