locationLat,locationLon,price,builtOn,bedrooms,bathrooms,landArea,roadSize
0.37271040571884645,0.9838204104535689,0.05121951126948245,0.948051948051948,0.30952380952380953,0.21212121212121213,0.0760456527216678,0.1951219512195122
0.37291559369956667,0.9837522436636627,0.030731706371445566,0.922077922077922,0.2857142857142857,0.12121212121212122,0.07699619560652769,0.15853658536585366
0.37298964725904776,0.9838155819453155,0.033170730764069005,0.922077922077922,0.2619047619047619,0.06060606060606061,0.06083652217733424,0.15853658536585366
0.37271040571884645,0.9838204104535689,0.05365853566210589,0.948051948051948,0.30952380952380953,0.24242424242424243,0.0760456527216678,0.1951219512195122
0.37149353352758796,0.9840250317444783,0.682926828958953,0.9090909090909091,0.35714285714285715,0.24242424242424243,0.39543739415267254,0.17073170731707318
0.37379908228982506,0.9838748142675077,0.035609755156692444,0.922077922077922,0.2857142857142857,0.12121212121212122,0.0760456527216678,0.15853658536585366
0.37291559369956667,0.9837522436636627,0.022439023436525877,0.948051948051948,0.2619047619047619,0.06060606060606061,0.04562739163300068,0.1951219512195122
0.374037011628941,0.9840537603559447,0.026341462464723377,0.961038961038961,0.2857142857142857,0.09090909090909091,0.06083652217733424,0.15853658536585366
1,0.47456356315585746,0.03609756003521713,0.961038961038961,0.23809523809523808,0.09090909090909091,0.04562739163300068,0.1951219512195122
0.37149353352758796,0.9840250317444783,0.03414634052111838,0.961038961038961,0.2857142857142857,0.09090909090909091,0.06083652217733424,0.15853658536585366
0.37149353352758796,0.9840250317444783,0.024390242950624627,0.8831168831168831,0.2857142857142857,0.06060606060606061,0.04562739163300068,0.1951219512195122
0.37039453814785045,0.9840897752137663,0.01560975513718025,0.8441558441558441,0.23809523809523808,0,0.09125478326600137,0.24390243902439024
0.3727635919432145,0.9837835711872324,0.03414634052111838,0.961038961038961,0.2857142857142857,0.06060606060606061,0.04562739163300068,0.12195121951219512
0.37330579411911174,0.9837054796267537,0.026829267343248066,0.961038961038961,0.2619047619047619,0.06060606060606061,0.051330648942159975,0.14634146341463414
0.37291559369956667,0.9837522436636627,0.03219512100701963,0.935064935064935,0.2857142857142857,0.06060606060606061,0.06083652217733424,0.12195121951219512
0.37348006792046934,0.9840046341861121,0.026341462464723377,0.7792207792207793,0.2857142857142857,0.06060606060606061,0.1520913054433356,0.15853658536585366
0.37361995801464715,0.9841966355934966,0.0731707308030934,0.922077922077922,0.2619047619047619,0.12121212121212122,0.062737607947054,0.18292682926829268
0.3741199872085849,0.9839142977169351,0.022439023436525877,0.8701298701298701,0.30952380952380953,0.09090909090909091,0.0760456527216678,0.21951219512195122
0.3732691000338194,0.983790964654348,0.048780486876859014,0.8701298701298701,0.3333333333333333,0.12121212121212122,0.1520913054433356,0.17073170731707318
